ycp424c/dsh-luna-vision-bridge	BUNDLE_PATCH	patch=string dsdeps=8 cordis=1
yanglongyun/dsh-ramify	BUNDLE_PATCH	patch=string dsdeps=12 cordis=1
yjm110517/content-to-editable-ppt-skill	NO_PACKAGE_JSON	-
ycp424c/dsh-browser-bridge	NO_DSH_FIELD	dsdeps=0 cordis=0
yjh051108/dsh-super-injector	BUNDLE_PATCH	patch=string dsdeps=1 cordis=1
yequ172672/dsh-codex-subscription	BUNDLE_PATCH	patch=string dsdeps=4 cordis=0
yoke233/dsh-openai-codex-auth	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
yeshimei/dsh-sound	BUNDLE_PATCH	patch=string dsdeps=1 cordis=1
ylwl1997/noatmark-dsh-plugin	NO_DSH_FIELD	dsdeps=2 cordis=1
yoke233/dsh-prime-agent	BUNDLE_PATCH	patch=string dsdeps=9 cordis=3
yoke233/dsh-tool-monitor	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
yoke233/dsh-pixel-whale	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
yuezengwu/dsh-explain	BUNDLE_PATCH	patch=string dsdeps=21 cordis=1
yweilai77-dev/dsh-plugin-cost	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
yuxino/dsh-blue-whale-maid	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
ysr666/dsh-vision-router	HAS_DSH_NO_PATCH	dsdeps=3 cordis=0
yumimanji/dsh-ui-spec	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
yuzi-ska/DSH-Chrome-devtools	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
yyh-001/dsh-expression	NO_DSH_FIELD	dsdeps=1 cordis=0
zcx369658780/governed-workflow-for-dsh	BUNDLE_PATCH	patch=string dsdeps=1 cordis=1
yyyyukari/dsh-plugin-workshop	HAS_DSH_NO_PATCH	dsdeps=0 cordis=0
zenx0x/allinluna	NO_PACKAGE_JSON	-
youjiaqi421/dsh-plugin-workspace-rules	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
zhangzujian/dsh-subprocess-inherit-environment	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
zhangzujian/dsh-same-mode-sandbox-noop	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
zhouzhencheng07/dsh-tavily-search	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
yyh-001/dsh-companion	NO_DSH_FIELD	dsdeps=2 cordis=0
zhaoscsc/dsh-wikilink	BUNDLE_PATCH	patch=string dsdeps=16 cordis=1
zhaoolee/notes	NO_DSH_FIELD	dsdeps=0 cordis=0
zibo2025/dsh-orchestrator	BUNDLE_PATCH	patch=string dsdeps=9 cordis=1
zhu1090093659/dsh-web-ui	NO_DSH_FIELD	dsdeps=0 cordis=0
zimai233/dsh-adhd-copilot	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
zimai233/dsh-exam-countdown	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
zimai233/dsh-image-search	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
zevorn/dsh-humanize	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
zimixvx/dsh-archive-manager	BUNDLE_PATCH	patch=string dsdeps=8 cordis=1
zimai233/dsh-figma-to-lottie	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
zimzaza4/dsh-bash-win	BUNDLE_PATCH	patch=string dsdeps=3 cordis=0
zjl88858/dsh-huadongbianzuqi	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
zsyu9779/dsh-desktop	NO_PACKAGE_JSON	-
zimai233/dsh-wash-calendar	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
zimai233/dsh-video-downloader	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
zp-home/dsh-recommend	BUNDLE_PATCH	patch=string dsdeps=7 cordis=1
zhang66633/dsh-plugin-installer	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
zzh-newlearner/dsh-postmortem	NO_DSH_FIELD	dsdeps=4 cordis=1
